source,target,weight
664813,806502,15
664813,806509,12
664813,806518,12
664813,806537,18
664813,806598,12
664813,806898,17
664813,806908,16
664813,806919,14
664813,807322,16
664813,807518,15
664813,807524,11
664813,811070,24
664813,811074,11
664813,811077,18
664813,811717,12
664813,830428,19
664813,830430,18
664813,830437,15
664813,847820,26
664813,860702,23
664813,860705,17
664813,889311,11
664813,895209,17
664813,895210,14
664813,895317,25
664813,895319,16
664813,929094,20
664813,937473,15
664813,979325,17
664813,981431,12
664813,991544,13
664813,992643,13
664814,664985,24
664814,665000,17
664814,665088,20
664814,665090,27
664814,671587,15
664814,673653,11
664814,691455,17
664814,691658,11
664814,712149,14
664814,712422,20
664814,712850,29
664814,712857,22
664814,712905,24
664814,717268,20
664814,717282,15
664814,744748,30
664814,744753,18
664814,744770,12
664814,744789,27
664814,753415,15
664814,753418,12
664814,756326,12
664814,774800,14
664814,774802,19
664814,774816,28
664814,774826,11
664814,774833,14
664814,776366,11
664814,777820,14
664814,778600,15
664814,788485,11
664814,796632,22
664814,797050,16
664814,797051,16
664814,797055,18
664814,801298,19
664814,801308,16
664814,801374,12
664814,805583,14
664814,806502,15
664814,806509,12
664814,806518,12
664814,806537,17
664814,806598,12
664814,806898,18
664814,806908,17
664814,806919,16
664814,807322,17
664814,807492,11
664814,807518,14
664814,807524,12
664814,811070,23
664814,811077,17
664814,811717,12
664814,830428,18
664814,830430,18
664814,830437,14
664814,833539,12
664814,847820,27
664814,85037,11
664814,860702,23
664814,860705,17
664814,895209,16
664814,895210,14
664814,895317,26
664814,895319,16
664814,929094,19
664814,937473,15
664814,937852,11
664814,941824,11
664814,966766,12
664814,979325,18
664814,981431,12
664814,991544,12
664814,992643,14
664818,665006,13
664818,68694,11
664818,691658,12
664818,712866,14
664818,714957,11
664818,729877,15
664818,747655,12
664818,747713,11
664818,753057,11
664818,753064,11
664818,777678,13
664818,777681,12
664818,777684,11
664818,796515,11
664818,801145,12
664818,802264,11
664818,802829,11
664818,803249,11
664818,805237,15
664818,805578,13
664818,805583,12
664818,805740,11
664818,806483,11
664818,806518,11
664818,806592,13
664818,807492,11
664818,811072,15
664818,812393,14
664818,822272,11
664818,822276,13
664818,822279,11
664818,822288,14
664818,822315,12
664818,838897,12
664818,846318,11
664818,860967,12
664818,876364,12
664818,886654,13
664818,909847,11
664818,910846,14
664818,937660,12
664818,946715,13
664818,949302,11
664985,665000,19
664985,665088,23
664985,665090,22
664985,671587,16
664985,671604,12
664985,673653,13
664985,691455,14
664985,691658,12
664985,712149,14
664985,712422,21
664985,712850,23
664985,712857,20
664985,712905,20
664985,717268,19
664985,717282,14
664985,744748,24
664985,744753,19
664985,744770,12
664985,744789,22
664985,753164,12
664985,753174,11
664985,753415,16
664985,753418,11
664985,756326,12
664985,774800,12
664985,774802,16
664985,774816,22
664985,774826,13
664985,774833,16
664985,778600,13
664985,796632,19
664985,797050,15
664985,797051,13
664985,797055,20
664985,801145,11
664985,801298,19
664985,801308,15
664985,801374,14
664985,804496,11
664985,805583,15
664985,806502,17
664985,806509,12
664985,806518,14
664985,806537,19
664985,806544,12
664985,806598,13
664985,806898,17
664985,806908,15
664985,806919,13
664985,807322,19
664985,807492,12
664985,807518,15
664985,807524,12
664985,811070,20
664985,811074,13
664985,811077,19
664985,811717,12
664985,823599,11
664985,830428,13
664985,830430,17
664985,830437,15
664985,833539,12
664985,847820,22
664985,860702,20
664985,860705,17
664985,889311,13
664985,895209,15
664985,895317,21
664985,895319,16
664985,929094,17
664985,937473,13
664985,937660,11
664985,966766,13
664985,979325,18
664985,981431,11
664985,991544,12
664985,992643,14
665000,665006,14
665000,665020,12
665000,665088,20
665000,665090,18
665000,671587,14
665000,671604,11
665000,673653,14
665000,691455,12
665000,691658,14
665000,712149,15
665000,712422,21
665000,712850,17
665000,712857,15
665000,712905,12
665000,715589,11
665000,717268,15
665000,717282,13
665000,744748,17
665000,744753,20
665000,744770,16
665000,744789,18
665000,753164,14
665000,753415,14
665000,756326,11
665000,774802,13
665000,774816,15
665000,774826,13
665000,774833,19
665000,777681,11
665000,778600,11
665000,790024,11
665000,796632,15
665000,797050,17
665000,797051,12
665000,797055,19
665000,801145,12
665000,801298,14
665000,801308,14
665000,801374,15
665000,804395,11
665000,804496,12
665000,805237,12
665000,805578,13
665000,805583,15
665000,805666,11
665000,806502,17
665000,806509,11
665000,806518,15
665000,806537,21
665000,806544,12
665000,806592,14
665000,806598,12
665000,806898,18
665000,806908,13
665000,807322,19
665000,807492,12
665000,807518,14
665000,807524,11
665000,811070,16
665000,811074,15
665000,811077,22
665000,811163,13
665000,811717,14
665000,81525,11
665000,823599,14
665000,830428,12
665000,830430,11
665000,830437,16
665000,833539,11
665000,847820,17
665000,849948,12
665000,860702,16
665000,860705,16
665000,860967,11
665000,872625,11
665000,889311,15
665000,895209,12
665000,895317,15
665000,895319,15
665000,901523,12
665000,909847,12
665000,910273,12
665000,929094,16
665000,937660,14
665000,966766,11
665000,979325,15
665000,981431,13
665000,991544,14
665000,992643,16
665006,665020,11
665006,665088,12
665006,68694,11
665006,691658,14
665006,712149,11
665006,712422,15
665006,714941,11
665006,717263,13
665006,717268,11
665006,729877,15
665006,744753,15
665006,744770,13
665006,753165,11
665006,756326,11
665006,774826,11
665006,774833,15
665006,777681,19
665006,777715,11
665006,797050,12
665006,797055,14
665006,801145,13
665006,801374,13
665006,804166,12
665006,804496,12
665006,805107,11
665006,805237,17
665006,805578,15
665006,805583,15
665006,805740,13
665006,806502,12
665006,806509,11
665006,806518,16
665006,806537,11
665006,806592,13
665006,806898,12
665006,807322,11
665006,807492,13
665006,807518,11
665006,811072,13
665006,811074,13
665006,811077,14
665006,811163,12
665006,822266,11
665006,822279,11
665006,823599,16
665006,830437,12
665006,860705,11
665006,860967,13
665006,886654,11
665006,889311,13
665006,895319,12
665006,909847,11
665006,911434,11
665006,929094,11
665006,937660,13
665006,946715,12
665006,981431,12
665006,991544,12
665006,992643,11
665014,744763,11
665020,688567,11
665020,717263,14
665020,753174,12
665020,753415,12
665020,774833,12
665020,777681,12
665020,81525,12
665020,849948,12
665020,872625,14
665020,910273,11
665020,911434,13
665020,937660,12
665020,981431,14
665088,665090,20
665088,671587,16
665088,671604,13
665088,673653,11
665088,691455,16
665088,691658,13
665088,712149,16
665088,712422,19
665088,712850,19
665088,712857,18
665088,712905,17
665088,717268,21
665088,717282,19
665088,744748,20
665088,744753,21
665088,744770,14
665088,744789,19
665088,753164,11
665088,753174,11
665088,753415,14
665088,753418,12
665088,756326,11
665088,774800,14
665088,774802,18
665088,774816,19
665088,774826,12
665088,774833,19
665088,777681,13
665088,778600,12
665088,790024,11
665088,796632,18
665088,797050,16
665088,797051,13
665088,797055,21
665088,801145,11
665088,801298,20
665088,801308,16
665088,801374,16
665088,804496,12
665088,805237,11
665088,805578,11
665088,805583,16
665088,806502,17
665088,806509,11
665088,806518,15
665088,806537,20
665088,806544,12
665088,806592,11
665088,806598,13
665088,806628,11
665088,806898,19
665088,806908,13
665088,806919,12
665088,807322,20
665088,807492,13
665088,807518,14
665088,811070,19
665088,811072,11
665088,811074,14
665088,811077,20
665088,811163,11
665088,811717,13
665088,823599,12
665088,830428,16
665088,830430,17
665088,830437,19
665088,847820,20
665088,860702,18
665088,860705,18
665088,889311,15
665088,895209,15
665088,895317,20
665088,895319,16
665088,901523,11
665088,909847,11
665088,929094,20
665088,937473,13
665088,937660,13
665088,966766,12
665088,979325,18
665088,981431,11
665088,991544,14
665088,992643,15
665090,671587,14
665090,671604,11
665090,673653,12
665090,691455,16
665090,691658,12
665090,712149,13
665090,712422,18
665090,712850,26
665090,712857,21
665090,712905,22
665090,717268,20
665090,717282,15
665090,744748,27
665090,744753,17
665090,744770,13
665090,744789,26
665090,753415,15
665090,756326,12
665090,774800,13
665090,774802,17
665090,774816,25
665090,774826,12
665090,774833,15
665090,776366,12
665090,777820,13
665090,778600,14
665090,796632,22
665090,797050,16
665090,797051,16
665090,797055,17
665090,801298,18
665090,801308,16
665090,801374,13
665090,805583,14
665090,806502,15
665090,806509,11
665090,806518,12
665090,806537,17
665090,806598,12
665090,806898,17
665090,806908,15
665090,806919,16
665090,807322,16
665090,807492,11
665090,807518,15
665090,811070,22
665090,811074,11
665090,811077,16
665090,811717,12
665090,830428,17
665090,830430,17
665090,830437,14
665090,833539,11
665090,847820,27
665090,860702,23
665090,860705,16
665090,889311,11
665090,895209,15
665090,895210,12
665090,895317,24
665090,895319,15
665090,929094,20
665090,937473,13
665090,966766,11
665090,979325,17
665090,981431,12
665090,991544,13
665090,992643,12
665116,665118,13
665125,696960,13
665125,726716,11
665125,760054,15
665125,764899,13
665125,774106,12
665125,790354,11
665125,809016,12
665125,815867,11
665125,815868,11
665125,863191,12
665125,87703,11
665125,987493,11
665209,777738,13
66585,858471,12
66585,858475,12
66585,86664,11
66585,9350,11
66585,943885,11
66585,960185,12
66741,80536,14
66741,91747,19
66741,97295,11
66765,90748,18
66765,90780,18
667835,930293,11
667835,930297,12
669013,673656,11
669067,850947,12
66917,673484,17
66917,685828,11
66917,701213,12
66917,709700,17
66917,709701,17
66917,745876,14
66917,747738,11
66917,752810,12
66917,753307,12
66917,753415,12
66917,754131,15
66917,774060,13
66917,776366,12
66917,783748,11
66917,804505,13
66917,816466,15
66917,820660,14
66917,820671,14
66917,828848,13
66917,840387,13
66917,883296,11
66917,948236,17
66917,966213,15
669179,689760,11
669206,705862,26
669220,789879,11
669440,701693,16
669440,767937,13
669440,858391,16
669440,858471,15
669440,858475,15
669440,86664,15
669440,932576,11
669440,9350,15
669440,943885,14
669440,960185,17
669774,950219,11
669808,950219,12
669852,685615,11
669852,685651,11
669852,685655,13
669852,714941,14
669852,714945,11
669852,714957,15
669852,747596,13
669852,747600,15
669852,747655,14
669852,747666,11
669852,747701,13
669852,747753,14
669852,773912,11
669852,802854,11
669852,803466,13
669852,803471,12
669852,803517,11
669852,803629,11
669856,714957,11
670043,685642,13
670043,706366,11
670061,685642,13
670061,714957,19
670061,802881,13
670061,803460,12
670061,803654,11
670061,950321,13
670770,719549,11
670770,747596,12
670770,747600,13
670770,747655,12
670770,747666,11
670770,758503,11
670770,796429,12
670770,802264,12
670770,802709,11
670770,802829,11
670770,803068,13
670770,803249,12
670770,803250,12
670770,803629,12
670770,804470,11
670770,805096,12
670770,805107,16
670770,805237,11
670770,805269,11
670770,805569,11
670770,805578,12
670770,805582,11
670770,805583,11
670770,805666,11
670770,805732,11
670770,805740,13
670770,805769,11
670770,806592,14
670770,806628,13
670770,806632,11
670770,807525,12
670770,876364,13
670770,876370,11
670770,962234,15
670771,714957,11
670771,729317,22
670771,734384,12
670771,773681,11
670771,796429,11
670771,802134,13
670771,803232,12
670771,886794,12
671415,685826,13
671587,673653,13
671587,673656,11
671587,712422,16
671587,712850,14
671587,712857,12
671587,712905,15
671587,717268,14
671587,717308,12
671587,744748,15
671587,744753,13
671587,744789,13
671587,753164,12
671587,753415,13
671587,774802,12
671587,774816,14
671587,774833,14
671587,783748,12
671587,796632,12
671587,797050,13
671587,797055,15
671587,801298,12
671587,806502,16
671587,806537,13
671587,806598,16
671587,806898,16
671587,806908,14
671587,806919,13
671587,807322,16
671587,807492,13
671587,807518,12
671587,811070,14
671587,811077,16
671587,830430,12
671587,833539,14
671587,847820,13
671587,85078,11
671587,855090,12
671587,860702,14
671587,895317,15
671587,909847,11
671587,929094,11
671587,940188,11
671587,94771,11
671604,673653,12
671604,712857,11
671604,753174,12
671604,753401,12
671604,753415,11
671604,774833,12
671604,796632,12
671604,805238,11
671604,806502,13
671604,806518,11
671604,806537,13
671604,806628,12
671604,807322,12
671604,807518,12
671604,811072,11
671604,838897,11
671604,847820,11
671604,909847,12
671604,979325,11
671634,719458,13
671634,927554,12
672148,717623,27
672148,734430,13
672148,793265,11
672148,806617,12
672148,806643,15
672567,851879,11
672567,927054,12
672567,927326,19
672730,773887,11
673484,685828,12
673484,701213,14
673484,745876,11
673484,752810,16
673484,753307,16
673484,754131,12
673484,804505,14
673484,820660,14
673484,820671,14
673484,837782,11
673484,940188,11
673484,948236,14
673648,827766,12
673653,673656,13
673653,687691,11
673653,70938,11
673653,712123,12
673653,712850,11
673653,712857,11
673653,735544,12
673653,744748,11
673653,744753,11
673653,744789,11
673653,753164,15
673653,753174,12
673653,753401,11
673653,753415,15
673653,754971,11
673653,774833,12
673653,783748,11
673653,784225,13
673653,796632,11
673653,797055,12
673653,803624,12
673653,805238,12
673653,805249,14
673653,805267,12
673653,805557,12
673653,805560,12
673653,805563,11
673653,805572,13
673653,805578,12
673653,805666,11
673653,806502,16
673653,806509,11
673653,806537,15
673653,806594,12
673653,806598,14
673653,806642,11
673653,806898,11
673653,806908,11
673653,807322,12
673653,807492,14
673653,807518,17
673653,811077,13
673653,811163,11
673653,836770,15
673653,847820,11
673653,860702,11
673653,879239,11
673653,898479,11
673653,90622,12
673653,910045,14
673653,940188,13
673653,960506,12
673653,981431,11
673656,685828,14
673656,687691,12
673656,712123,11
673656,735544,11
673656,744753,11
673656,752810,11
673656,753174,12
673656,753415,12
673656,784225,11
673656,803624,11
673656,804505,11
673656,805557,13
673656,805572,11
673656,805578,12
673656,806502,12
673656,806642,11
673656,807492,12
673656,807518,11
673656,827766,12
673656,879239,11
673656,90622,12
673656,910045,11
673656,93675,12
673656,940188,17
673656,960506,11
673656,983439,11
673660,747728,11
673660,747729,11
673660,747730,11
673660,747731,18
673660,805262,11
673660,909750,14
673660,910045,11
673660,943991,13
673678,714945,11
673877,675341,12
674022,704676,11
674022,725591,12
675223,726716,11
675223,758246,12
675223,888779,12
675278,764899,11
675850,730728,11
675850,97414,11
676217,750271,11
676841,714941,15
676957,728382,14
677364,714941,11
677364,714945,14
677364,714957,14
677364,895048,11
677364,949622,11
677370,714957,13
677405,677425,12
677412,677425,11
677412,948236,11
677420,752810,12
677582,677583,21
677582,714941,17
677582,949622,12
677582,950166,11
677583,714941,17
677583,949622,12
677583,950166,11
677680,678495,11
677680,70849,13
677680,70859,13
677680,72857,11
677680,79171,15
677704,677705,14
677704,677706,14
677705,677706,14
677719,708533,11
677719,747686,12
677719,747698,11
677719,747731,13
677719,803421,12
677719,803645,14
677719,877348,12
677719,877351,12
677719,877352,12
677719,900716,11
677721,780122,12
677795,677796,15
677795,677797,15
677795,677798,15
677796,677797,15
677796,677798,15
677797,677798,15
677807,714957,13
677807,773912,11
677808,714957,11
677808,75335,12
677808,773887,15
677808,795418,12
677808,797640,12
677808,804169,12
677808,804470,12
677808,805252,12
677808,805568,11
677808,805727,14
677808,839748,13
677808,863591,13
677808,883319,11
677808,950219,11
677866,677867,15
677866,677868,13
677866,714953,12
677866,75233,13
677867,677868,13
