person_id,person_name,role,event_year,event_title,event_id,event_type,tipo
425241,Filippo Alfano D'Andrea,Collegio dei Sindaci,1980,Prima Mostra Internazionale di Architettura: La Presenza del Passato,87,manifestazione,annali_architettura
425241,Filippo Alfano D'Andrea,Collegio dei Sindaci,1980,39. Biennale arti visive 1980,52,manifestazione,annali_arti_visive
425241,Filippo Alfano D'Andrea,Collegio dei Sindaci,1980,Il Tempo del Museo Venezia,439,manifestazione,altro
425241,Filippo Alfano D'Andrea,Collegio dei Sindaci,1981,Il consumo culturale : una storia degli italiani dal '45 ai giorni nostri ,511,manifestazione,altro
425241,Filippo Alfano D'Andrea,Collegio dei Sindaci,1982,Seconda Mostra Internazionale di Architettura: Architettura nei Paesi islamici,90,manifestazione,annali_architettura
425241,Filippo Alfano D'Andrea,Collegio dei Sindaci,1982,40. Esposizione Internazionale d'Arte: arti visive '82,240,manifestazione,annali_arti_visive
425241,Filippo Alfano D'Andrea,Collegio dei Sindaci,1984,"41. Esposizione Internazionale d'Arte: Arte e Arti, Attualità e Storia",241,manifestazione,annali_arti_visive
425241,Filippo Alfano D'Andrea,Collegio dei Sindaci,1985,Terza Mostra Internazionale di Architettura : Progetto Venezia,91,manifestazione,annali_architettura
425241,Filippo Alfano D'Andrea,Collegio dei Sindaci,1986,4. Mostra Internazionale di Architettura: Hendrik Petrus Berlage. Disegni,93,manifestazione,annali_architettura
425241,Filippo Alfano D'Andrea,Collegio dei Sindaci,1986,42. Esposizione Internazionale d'Arte : arte e scienza,242,manifestazione,annali_arti_visive
425241,Filippo Alfano D'Andrea,Collegio dei Sindaci,1987,44. Mostra Internazionale del Cinema,60,manifestazione,annali_cinema
425241,Filippo Alfano D'Andrea,Revisore dei Conti,1988,43. Esposizione Internazionale d'Arte : il luogo degli artisti,243,manifestazione,annali_arti_visive
425241,Filippo Alfano D'Andrea,Collegio dei Sindaci,1990,44. Esposizione Internazionale d'Arte : Dimensione Futuro - L'artista e lo Spazio,244,manifestazione,annali_arti_visive
425241,Filippo Alfano D'Andrea,Collegio dei Sindaci,1991,Quinta Mostra Internazionale di Architettura,94,manifestazione,annali_architettura
425241,Filippo Alfano D'Andrea,Collegio dei Sindaci,1992,Architettura e Spazio Sacro nella Modernità,441,manifestazione,altro
425241,Filippo Alfano D'Andrea,Collegio dei Sindaci,1993,45. Esposizione Internazionale d'Arte : punti cardinali dell'arte,249,manifestazione,annali_arti_visive
377924,Loris Cecchini,Artista,2013,"Glasstress, White Light / White Heat (Evento Collaterale)",759,event,annali_arti_visive
381277,Gennaro Favai,Artista,1932,Mostra delle opere dei Concorsi per il decennale della marcia su Roma,1731,event,annali_arti_visive
378618,Nicolaas Syvert Bastert,Commissario,1914,Partecipazioni nazionali: Paesi Bassi,2403,section,annali_arti_visive
378618,Nicolaas Syvert Bastert,Commissione ordinatrice,1922,Partecipazioni nazionali: Paesi Bassi - Mostra individuale di Marius Alexander Jacques Bauer,2114,section,annali_arti_visive
378618,Nicolaas Syvert Bastert,Commissione ordinatrice,1922,Partecipazioni nazionali: Paesi Bassi - Mostra individuale di Jan Theodorus Toorop,7335,section,annali_arti_visive
378618,Nicolaas Syvert Bastert,Commissione ordinatrice,1922,Partecipazioni nazionali: Paesi Bassi - Mostra individuale di Joseph Mendes Da Costa,7334,section,annali_arti_visive
378618,Nicolaas Syvert Bastert,Commissione ordinatrice,1922,Partecipazioni nazionali: Paesi Bassi - Mostra individuale di George Hendrik Breitner,7333,section,annali_arti_visive
391575,Héctor Zamora,Artista,2011,Future Generation Art Prize @Venice (Evento Collaterale),575,event,annali_arti_visive
389794,Matteo Ghidoni,Partecipante,2012,Salon Suisse (Evento Collaterale),707,event,annali_architettura
365739,Berni Searle,Artista,2001,Authentic / Ex-centric: Africa in and out of Africa (evento a latere),246,event,annali_arti_visive
299268,Alberto Corazón,Organizzazione,1976,Spagna / 1936-1976: Avanguardia artistica e realtà sociale,5604,section,annali_arti_visive
384953,Italo Gomez,Consiglio Direttivo,1986,4. Mostra Internazionale di Architettura: Hendrik Petrus Berlage. Disegni,93,manifestazione,annali_architettura
384953,Italo Gomez,Consiglio Direttivo,1986,42. Esposizione Internazionale d'Arte : arte e scienza,242,manifestazione,annali_arti_visive
384953,Italo Gomez,Consiglio Direttivo,1987,44. Mostra Internazionale del Cinema,60,manifestazione,annali_cinema
202409,Gerhard von Graevenitz,Commissario,1978,"Dalla natura all'arte, dall'arte alla natura - Olanda",5628,section,annali_arti_visive
376520,Lawrence Alma Tadema,Comitato di patrocinio,1899,Sala straniera: Inghilterra,1677,section,annali_arti_visive
376520,Lawrence Alma Tadema,Comitato di Patrocinio,1895,Prima Esposizione Internazionale d'Arte della Città di Venezia,212,manifestazione,annali_arti_visive
376520,Lawrence Alma Tadema,Comitato di Patrocinio,1897,2. Esposizione Internazionale d'Arte della Città di Venezia,213,manifestazione,annali_arti_visive
376520,Lawrence Alma Tadema,Comitato di Patrocinio,1899,3. Esposizione Internazionale d'Arte della Città di Venezia,214,manifestazione,annali_arti_visive
384825,Giandomenico Romanelli,Comitato scientifico,1995,Venezia e la Biennale: i percorsi del gusto - La pittura e la scultura 1895-1972,2131,section,annali_arti_visive
384825,Giandomenico Romanelli,Coordinatore dell'Evento,1997,Anselm Kiefer (Mostra patrocinata),397,event,annali_arti_visive
384825,Giandomenico Romanelli,Coordinamento scientifico,1997,Venezia - Marghera Fotografia e Trasformazione nella città contemporanea (Mostra patrocinata),407,event,annali_arti_visive
384825,Giandomenico Romanelli,Coordinamento scientifico,1997,"Dennis Oppenheim ""Venezia Contemporaneo"" (Mostra patrocinata)",401,event,annali_arti_visive
384825,Giandomenico Romanelli,Coordinamento scientifico,1997,Venezia '50-60 L'Officina del Contemporaneo (Mostra patrocinata),411,event,annali_arti_visive
384825,Giandomenico Romanelli,Relatore,2011,Meetings on Art - Tintoretto e la Biennale: il pittore della luce e la Biennale delle Illuminazioni,642,event,annali_arti_visive
384825,Giandomenico Romanelli,Relatore,2019,Meetings on Art: Felicita e gli inizi della Biennale,1587,event,annali_arti_visive
384825,Giandomenico Romanelli,Curatore,1977,Ottant'anni di allestimenti alla Biennale,483,manifestazione,manifestazioni_asac
384825,Giandomenico Romanelli,Giuria Concorso nazionale per il nuovo Padiglione Italia,1991,Quinta Mostra Internazionale di Architettura,94,manifestazione,annali_architettura
384825,Giandomenico Romanelli,Comitato d'onore,1992,Architettura e Spazio Sacro nella Modernità,441,manifestazione,altro
384825,Giandomenico Romanelli,Consiglio Direttivo,1997,54. Mostra Internazionale d’Arte Cinematografica,70,manifestazione,annali_cinema
384825,Giandomenico Romanelli,Consiglio Direttivo,1997,47. Esposizione Internazionale d'Arte,247,manifestazione,annali_arti_visive
453320,Edgar Heap of Birds,Artista,2007,Most Serene Republics (Evento Collaterale),67,event,annali_arti_visive
380877,Darren Almond,Artista,2022,"Uncombed, Unforeseen, Unconstrained (evento collaterale)",2143,event,annali_arti_visive
393400,Ali Assaf,Commissario,2011,Partecipazioni nazionali: Iraq - Acqua ferita (Wounded Water),2795,section,annali_arti_visive
408731,Boris Denev,Commissario,1942,Partecipazioni nazionali: Bulgaria,4415,section,annali_arti_visive
378661,Il'ja Efimovič Repin,Comitato di Patrocinio,1897,2. Esposizione Internazionale d'Arte della Città di Venezia,213,manifestazione,annali_arti_visive
378661,Il'ja Efimovič Repin,Comitato di Patrocinio,1899,3. Esposizione Internazionale d'Arte della Città di Venezia,214,manifestazione,annali_arti_visive
365734,Jun Nguyen-Hatsushiba,Artista,2007,Migration Addicts (Evento Collaterale),65,event,annali_arti_visive
376800,Antonio Ugo,Accettazione,1901,4. Esposizione Internazionale d'Arte della Città di Venezia,215,manifestazione,annali_arti_visive
376800,Antonio Ugo,Accettazione,1922,13. Esposizione Internazionale d'Arte della Città di Venezia,223,manifestazione,annali_arti_visive
393010,Robert Jacobsen,Giuria Internazionale di Premiazione,1968,34. Esposizione Biennale Internazionale d'Arte,42,manifestazione,annali_arti_visive
431195,Alex Katz,Artista,2019,Artists Need to Create on the Same Scale that Society Has the Capacity to Destroy: Mare Nostrum (Evento collaterale),1545,event,annali_arti_visive
384252,Hao Lu,Curatore,2009,Partecipazioni nazionali: Repubblica Popolare Cinese - See a World in Grain of Sand,2601,section,annali_arti_visive
449122,Dorothea Rockburne,Artista,2019,Artists Need to Create on the Same Scale that Society Has the Capacity to Destroy: Mare Nostrum (Evento collaterale),1545,event,annali_arti_visive
9956,Marshall McLuhan,Relatore,1977,Teoria e pratica del videotape nelle comunicazioni di massa,8051,section,manifestazioni_asac
366393,Sislej Xhafa,Artista,1999,Albania oggi: il tempo dell'ottimismo ironico / tenda profughi (Evento a latere),1427,event,annali_arti_visive
465550,Gerry Schum,Organizzazione,1972,Video-nastri,5528,section,annali_arti_visive
524018,Tishan  Hsu,Relatore,2022,Meetings on Art: Tra l'incanto della tecnologia e della tecnofobia ,1847,event,annali_arti_visive
424040,Seo-Bo Park,Partecipante,2015,Dansaekhwa (Evento Collaterale),1084,event,annali_arti_visive
388778,Giovanni Tesorone,Decorazione,1903,Sala del Mezzogiorno,2053,section,annali_arti_visive
388778,Giovanni Tesorone,Commissione artistica ordinatrice,1905,"Sala regionale italiana: Sale del Mezzogiorno - Sale XXIX, XXX",2226,section,annali_arti_visive
388778,Giovanni Tesorone,Commissione artistica ordinatrice,1907,Sala italiana: Sala del Mezzogiorno,2293,section,annali_arti_visive
388778,Giovanni Tesorone,Commissario,1910,Sala italiana: Sala napoletana - Sala 38,2538,section,annali_arti_visive
388778,Giovanni Tesorone,Commissario,1910,Sala italiana: Sala napoletana - Sala 37,2537,section,annali_arti_visive
388778,Giovanni Tesorone,Commissione per gli acquisti ufficiali,1905,6. Esposizione Internazionale d'Arte della Città di Venezia,217,manifestazione,annali_arti_visive
388778,Giovanni Tesorone,Commissione per gli acquisti ufficiali,1907,7. Esposizione Internazionale d'Arte della Città di Venezia,218,manifestazione,annali_arti_visive
388778,Giovanni Tesorone,Commissione per gli acquisti ufficiali,1909,8. Esposizione Internazionale d'Arte della Città di Venezia,219,manifestazione,annali_arti_visive
2042,Hermann Nitsch,Artista,2011,Personal Structures (Evento Collaterale),589,event,annali_arti_visive
379320,Gerolamo Cairati,Collocamento delle opere nelle Sale internazionali,1905,6. Esposizione Internazionale d'Arte della Città di Venezia,217,manifestazione,annali_arti_visive
403211,Filippo Cifariello,Artista,1932,Mostra delle opere dei Concorsi per il decennale della marcia su Roma,1731,event,annali_arti_visive
440201,Cevdet Erek,Relatore,2017,Tavola Aperta - Cevdet Erek,1302,event,annali_arti_visive
382962,Tommi Grönlund,Curatore,2001,"Partecipazioni nazionali: Paesi Nordici (Finlandia, Norvegia, Svezia)",1919,section,annali_arti_visive
382962,Tommi Grönlund,Artista,2003,The snow show: Venice (Extra 50),1207,event,annali_arti_visive
365346,Davide Croff,Relatore,2006,"Conferenza stampa di presentazione, Palermo",1160,event,annali_architettura
365346,Davide Croff,Relatore,2006,"Conferenza stampa di presentazione, Roma",1161,event,annali_architettura
365346,Davide Croff,Comitato scientifico,2006,Convegno: Ingegneri e architetti nel progetto della città futura,186,event,annali_architettura
365346,Davide Croff,Presidente,2004,61. Mostra Internazionale d’Arte Cinematografica,77,manifestazione,annali_cinema
365346,Davide Croff,Presidente,2004,9. Mostra Internazionale di Architettura : Metamorph,132,manifestazione,annali_architettura
365346,Davide Croff,Presidente,2004,36. Festival Internazionale del Teatro,178,manifestazione,annali_teatro
365346,Davide Croff,Presidente,2004,"48. Festival Internazionale di Musica Contemporanea : Venezia, la Musica, il Mondo",254,manifestazione,annali_musica
365346,Davide Croff,Presidente,2004,2. Festival Internazionale di Danza Contemporanea - ABCD La grammatica universale del corpo,266,manifestazione,annali_danza
365346,Davide Croff,Presidente,2005,62. Mostra Internazionale d'Arte Cinematografica,79,manifestazione,annali_cinema
365346,Davide Croff,Presidente,2005,51. Esposizione Internazionale d'Arte - L'esperienza dell'arte | Sempre un po' più lontano,78,manifestazione,annali_arti_visive
365346,Davide Croff,Presidente,2005,49. Festival Internazionale di Musica Contemporanea : la musica e il suo doppio,255,manifestazione,annali_musica
365346,Davide Croff,Presidente,2005,3. Festival Internazionale di Danza Contemporanea - Body Attack,267,manifestazione,annali_danza
365346,Davide Croff,Presidente,2005,37. Festival Internazionale del Teatro - Pompei il romanzo della cenere,326,manifestazione,annali_teatro
365346,Davide Croff,Presidente,2006,4. Festival Internazionale di Danza Contemporanea - Underskin,179,manifestazione,annali_danza
365346,Davide Croff,Presidente,2006,63. Mostra Internazionale d'Arte Cinematografica,268,manifestazione,annali_cinema
365346,Davide Croff,Presidente,2006,"10. Mostra Internazionale di Architettura : Città, Architettura e società",269,manifestazione,annali_architettura
365346,Davide Croff,Presidente,2006,50. Festival Internazionale di Musica Contemporanea - Va' pensiero,277,manifestazione,annali_musica
365346,Davide Croff,Presidente,2006,38. Festival Internazionale del Teatro - Gozzi e Goldoni europei,322,manifestazione,annali_teatro
365346,Davide Croff,Presidente,2006,Il drago e il leone - Il Carnevale del Teatro,323,manifestazione,annali_teatro
365346,Davide Croff,Presidente,2007,"52. Esposizione Internazionale d'Arte : Pensa con i sensi, senti con la mente: l'arte al presente",271,manifestazione,annali_arti_visive
365346,Davide Croff,Presidente,2007,39. Festival Internazionale del Teatro - Goldoni e il teatro nuovo,272,manifestazione,annali_teatro
365346,Davide Croff,Presidente,2007,5. Festival Internazionale di Danza Contemporanea - Body & Eros,273,manifestazione,annali_danza
365346,Davide Croff,Presidente,2007,64. Mostra Internazionale d'Arte Cinematografica,275,manifestazione,annali_cinema
365346,Davide Croff,Presidente,2007,51. Festival Internazionale di Musica Contemporanea - Oltre la Linea,274,manifestazione,annali_musica
376646,Anton Louis Koster,Commissario,1920,Partecipazioni nazionali: Paesi Bassi,2295,section,annali_arti_visive
376646,Anton Louis Koster,Commissione ordinatrice,1922,Partecipazioni nazionali: Paesi Bassi - Mostra individuale di Jan Theodorus Toorop,7335,section,annali_arti_visive
376646,Anton Louis Koster,Commissione ordinatrice,1922,Partecipazioni nazionali: Paesi Bassi - Mostra individuale di Joseph Mendes Da Costa,7334,section,annali_arti_visive
376646,Anton Louis Koster,Commissione ordinatrice,1922,Partecipazioni nazionali: Paesi Bassi - Mostra individuale di George Hendrik Breitner,7333,section,annali_arti_visive
376646,Anton Louis Koster,Commissione ordinatrice,1922,Partecipazioni nazionali: Paesi Bassi - Mostra individuale di Marius Alexander Jacques Bauer,2114,section,annali_arti_visive
378589,Armin Linke,Relatore,2010,Conversazioni volanti: People and Architecture meet in Photography,682,event,annali_architettura
378589,Armin Linke,Partecipante,2014,Planta (Evento Collaterale),929,event,annali_architettura
372924,Fei Cao,Artista,2011,Future Generation Art Prize @Venice (Evento Collaterale),575,event,annali_arti_visive
222052,Ricardo Bofill,Partecipante,2014,Time Space Existence (Evento Collaterale),933,event,annali_architettura
222052,Ricardo Bofill,Giuria,1985,42. Mostra Internazionale del Cinema,58,manifestazione,annali_cinema
368247,Carlo Ludovico Ragghianti,Commissario,1948,Mostra retrospettiva di Vittorio Bolaffio,4764,section,annali_arti_visive
368247,Carlo Ludovico Ragghianti,Commissario,1948,Mostra degli Impressionisti,4894,section,annali_arti_visive
368247,Carlo Ludovico Ragghianti,Commissario,1948,Tre pittori italiani dal 1910 al 1920,4723,section,annali_arti_visive
